0.0017,-0.0183105,-0.0183105,-0.0366211,-0.0152588,-0.0305176,-0.00915527,-0.0366211,-0.0396729,-0.0396729,-0.0427246,-0.0396729,-0.0396729,-0.0335693,-0.0213623,-0.0366211,-0.0457764,-0.0366211,-0.0335693,-0.0244141,-0.0366211
0.00175,-0.0152588,-0.0335693,-0.0305176,-0.0366211,-0.0366211,-0.0152588,-0.0213623,-0.0366211,-0.012207,-0.0518799,-0.0549316,-0.0335693,-0.0305176,-0.0396729,-0.0213623,-0.0213623,-0.0457764,-0.0244141,-0.0366211,-0.00610352
0.0018,-0.0305176,-0.00915527,-0.0305176,-0.0335693,-0.0427246,0,-0.0244141,-0.0335693,-0.0152588,-0.0579834,-0.0427246,-0.0274658,-0.0213623,-0.0396729,-0.0152588,-0.0579834,-0.0488281,-0.0274658,-0.0213623,-0.00915527
0.00185,-0.0152588,-0.0305176,-0.0274658,-0.0427246,-0.0366211,-0.0335693,-0.0427246,-0.012207,-0.0183105,-0.0610352,-0.0610352,-0.0152588,-0.0244141,-0.0366211,-0.0183105,-0.0457764,-0.0274658,-0.0274658,-0.0213623,-0.0213623
0.0019,-0.0457764,-0.0183105,-0.0366211,-0.0427246,-0.0488281,-0.0213623,-0.0213623,-0.0305176,-0.012207,-0.0366211,-0.0366211,-0.0274658,-0.0152588,-0.0427246,-0.0152588,-0.0579834,-0.0366211,-0.0396729,-0.0305176,-0.0244141
0.00195,-0.0335693,-0.0274658,-0.0213623,-0.0335693,-0.0335693,-0.0335693,-0.0244141,-0.0213623,-0.0152588,-0.0518799,-0.0335693,-0.012207,-0.0335693,-0.0244141,-0.0274658,-0.0427246,-0.0213623,-0.0244141,-0.0274658,-0.0274658
0.002,-0.0457764,-0.0183105,-0.0427246,-0.0427246,-0.0427246,-0.0274658,-0.0152588,-0.0305176,-0.0213623,-0.0427246,-0.0305176,-0.0213623,-0.00610352,-0.0366211,-0.00915527,-0.0335693,-0.0366211,-0.0305176,-0.0396729,-0.0183105
0.00205,-0.0335693,-0.0213623,-0.0427246,-0.0366211,-0.0213623,-0.0274658,-0.0335693,-0.0244141,-0.0366211,-0.0579834,-0.0152588,-0.0244141,-0.0274658,-0.0274658,-0.0274658,-0.0457764,-0.0335693,-0.0244141,-0.00915527,-0.0366211
0.0021,-0.0305176,-0.0366211,-0.0488281,-0.0488281,-0.0213623,-0.0274658,-0.0213623,-0.0305176,-0.0244141,-0.0457764,-0.0427246,-0.0274658,-0.0305176,-0.0366211,-0.00915527,-0.0335693,-0.0457764,-0.0152588,-0.0244141,-0.0152588
0.00215,-0.0366211,-0.0183105,-0.0335693,-0.0335693,-0.0244141,-0.0183105,-0.0183105,-0.0396729,-0.0427246,-0.0366211,-0.0305176,-0.0366211,-0.0305176,-0.0274658,-0.0183105,-0.0488281,-0.0549316,-0.0213623,-0.00915527,-0.0183105
0.0022,-0.012207,-0.0183105,-0.0335693,-0.0366211,-0.0183105,-0.0335693,-0.0305176,-0.0335693,-0.0244141,-0.0549316,-0.0457764,-0.0366211,-0.0244141,-0.0396729,-0.012207,-0.0274658,-0.0335693,-0.012207,-0.012207,-0.0244141
0.00225,-0.0274658,-0.0152588,-0.0549316,-0.0305176,-0.0396729,-0.0213623,-0.0152588,-0.0366211,-0.0305176,-0.0427246,-0.0305176,-0.0427246,-0.012207,-0.0274658,-0.0183105,-0.0396729,-0.0335693,-0.0366211,-0.0183105,-0.0305176
0.0023,-0.012207,-0.0183105,-0.0366211,-0.0244141,-0.0305176,-0.0305176,-0.0366211,-0.0244141,-0.0366211,-0.0549316,-0.0244141,-0.0274658,-0.0335693,-0.0244141,-0.0183105,-0.0335693,-0.0213623,-0.0183105,-0.0152588,-0.0457764
0.00235,-0.0213623,-0.0274658,-0.0396729,-0.0305176,-0.0396729,-0.0213623,-0.0213623,-0.0335693,-0.0305176,-0.0244141,-0.0396729,-0.0335693,-0.0152588,-0.0396729,-0.00610352,-0.0488281,-0.0335693,-0.0244141,-0.0213623,-0.0213623
0.0024,-0.0274658,-0.0244141,-0.0244141,-0.0335693,-0.0213623,-0.0213623,-0.0244141,-0.0244141,-0.0457764,-0.0396729,-0.0366211,-0.0305176,-0.0274658,-0.0305176,-0.0305176,-0.0366211,-0.0183105,-0.0274658,-0.0152588,-0.0335693
0.00245,-0.0335693,-0.0366211,-0.0488281,-0.0488281,-0.0274658,-0.0152588,-0.0305176,-0.0366211,-0.012207,-0.0427246,-0.0457764,-0.0305176,-0.012207,-0.0457764,-0.0152588,-0.0335693,-0.0305176,-0.0274658,-0.0274658,-0.0305176
0.0025,-0.0335693,-0.0152588,-0.0427246,-0.0305176,-0.0335693,-0.012207,-0.0335693,-0.0244141,-0.0335693,-0.0396729,-0.0274658,-0.0335693,-0.0244141,-0.0427246,-0.0213623,-0.0366211,-0.0305176,-0.0366211,-0.0152588,-0.0335693
0.00255,-0.0183105,-0.0274658,-0.0335693,-0.0457764,-0.0244141,-0.0244141,-0.0305176,-0.0305176,-0.0213623,-0.0396729,-0.0274658,-0.0183105,-0.0183105,-0.0396729,-0.012207,-0.0335693,-0.0305176,-0.0213623,-0.0183105,-0.0213623
0.0026,-0.0305176,-0.0183105,-0.0457764,-0.0274658,-0.0366211,-0.0152588,-0.0183105,-0.0366211,-0.0335693,-0.0305176,-0.0213623,-0.0366211,-0.0152588,-0.0396729,-0.0213623,-0.0549316,-0.0335693,-0.0396729,-0.0213623,-0.0274658
0.00265,-0.00915527,-0.0274658,-0.0366211,-0.0305176,-0.0274658,-0.0274658,-0.0335693,-0.0213623,-0.0213623,-0.0427246,-0.0335693,-0.0183105,-0.0274658,-0.0213623,-0.0305176,-0.0396729,-0.0274658,-0.0274658,-0.0183105,-0.0305176
0.0027,-0.0305176,-0.0213623,-0.0396729,-0.0305176,-0.0488281,-0.012207,-0.0274658,-0.0396729,-0.0213623,-0.0305176,-0.0366211,-0.0427246,-0.00915527,-0.0335693,-0.012207,-0.0457764,-0.0396729,-0.0366211,-0.0213623,-0.0152588
0.00275,-0.0244141,-0.0274658,-0.0183105,-0.0335693,-0.0274658,-0.012207,-0.0335693,-0.0305176,-0.0366211,-0.0335693,-0.0366211,-0.0274658,-0.0213623,-0.0244141,-0.0305176,-0.0274658,-0.0183105,-0.0244141,-0.00915527,-0.0244141
0.0028,-0.0274658,-0.0305176,-0.0305176,-0.0396729,-0.0305176,-0.0152588,-0.0213623,-0.0366211,-0.0244141,-0.0244141,-0.0488281,-0.0274658,-0.0183105,-0.0366211,-0.0183105,-0.0427246,-0.0427246,-0.0244141,-0.0305176,-0.012207
0.00285,-0.0244141,-0.0183105,-0.0305176,-0.0183105,-0.0274658,-0.0244141,-0.0427246,-0.0396729,-0.0457764,-0.0366211,-0.0396729,-0.0213623,-0.0335693,-0.0213623,-0.0335693,-0.0427246,-0.0213623,-0.0366211,-0.00915527,-0.0244141
0.0029,-0.0183105,-0.0274658,-0.0213623,-0.0396729,-0.0335693,-0.0335693,-0.0305176,-0.0396729,-0.0335693,-0.0366211,-0.0488281,-0.0183105,-0.0213623,-0.0274658,-0.0244141,-0.0335693,-0.0366211,-0.0244141,-0.0213623,-0.0213623
0.00295,-0.0396729,-0.0244141,-0.0274658,-0.0366211,-0.0457764,-0.0244141,-0.0213623,-0.0427246,-0.0366211,-0.0274658,-0.0213623,-0.0457764,-0.0274658,-0.0183105,-0.0366211,-0.0457764,-0.0427246,-0.0366211,-0.0152588,-0.0213623
0.003,-0.0305176,-0.0244141,-0.0152588,-0.0427246,-0.0396729,-0.0335693,-0.0244141,-0.0244141,-0.0244141,-0.0335693,-0.0518799,-0.0305176,-0.0305176,-0.0305176,-0.0335693,-0.0335693,-0.0305176,-0.0213623,-0.0213623,-0.0335693
0.00305,-0.0427246,-0.0152588,-0.0213623,-0.0396729,-0.0488281,-0.0213623,-0.0244141,-0.0274658,-0.0335693,-0.0213623,-0.0427246,-0.0488281,-0.0244141,-0.0335693,-0.0244141,-0.0335693,-0.0396729,-0.0396729,-0.0305176,-0.0213623
0.0031,-0.0274658,-0.0274658,-0.0213623,-0.0335693,-0.0305176,-0.0366211,-0.0335693,-0.0274658,-0.0396729,-0.0427246,-0.0396729,-0.0427246,-0.0366211,-0.0183105,-0.0427246,-0.0274658,-0.0305176,-0.0396729,-0.0183105,-0.0396729
0.00315,-0.0366211,-0.0213623,-0.0183105,-0.0366211,-0.0396729,-0.0335693,-0.0152588,-0.0366211,-0.0335693,-0.0213623,-0.0396729,-0.0427246,-0.0274658,-0.0305176,-0.0213623,-0.0366211,-0.0457764,-0.0457764,-0.0305176,-0.00915527
0.0032,-0.0305176,-0.012207,-0.012207,-0.0335693,-0.0274658,-0.0274658,-0.0335693,-0.0244141,-0.0396729,-0.0305176,-0.0274658,-0.0366211,-0.0396729,-0.0244141,-0.0244141,-0.0457764,-0.0427246,-0.0427246,-0.0152588,-0.0305176
0.00325,-0.0244141,-0.0274658,-0.0213623,-0.0457764,-0.0396729,-0.0305176,-0.0305176,-0.0244141,-0.0244141,-0.0305176,-0.0518799,-0.0396729,-0.0183105,-0.0335693,-0.012207,-0.0335693,-0.0518799,-0.0335693,-0.0305176,-0.012207
0.0033,-0.0335693,-0.0152588,-0.0183105,-0.0335693,-0.0396729,-0.0183105,-0.0274658,-0.0274658,-0.0366211,-0.0274658,-0.0427246,-0.0457764,-0.0183105,-0.0183105,-0.0244141,-0.0396729,-0.0457764,-0.0427246,-0.0152588,-0.0152588
0.00335,-0.00915527,-0.0366211,-0.00610352,-0.0305176,-0.0366211,-0.0335693,-0.0305176,-0.0213623,-0.0213623,-0.0366211,-0.0610352,-0.0335693,-0.0244141,-0.0244141,-0.0244141,-0.0274658,-0.0427246,-0.0305176,-0.0274658,-0.0152588
0.0034,-0.0335693,-0.0244141,-0.0244141,-0.0274658,-0.0457764,-0.0305176,-0.0183105,-0.0396729,-0.0244141,-0.0244141,-0.0549316,-0.0366211,-0.0152588,-0.0366211,-0.0274658,-0.0396729,-0.0549316,-0.0335693,-0.0305176,-0.0183105
0.00345,-0.0274658,-0.0305176,-0.00915527,-0.0305176,-0.0183105,-0.0396729,-0.0366211,-0.0274658,-0.0274658,-0.0427246,-0.0518799,-0.0305176,-0.0335693,-0.0366211,-0.0305176,-0.0305176,-0.0427246,-0.0427246,-0.0183105,-0.0366211
0.0035,-0.0366211,-0.0305176,-0.0244141,-0.0427246,-0.0366211,-0.0335693,-0.0244141,-0.0244141,-0.0183105,-0.0366211,-0.0488281,-0.0366211,-0.0183105,-0.0396729,-0.0213623,-0.0244141,-0.0488281,-0.0518799,-0.0305176,-0.00610352
0.00355,-0.0396729,-0.0244141,-0.0152588,-0.0183105,-0.0305176,-0.0335693,-0.0396729,-0.0305176,-0.0366211,-0.0244141,-0.0427246,-0.0244141,-0.0366211,-0.0274658,-0.0305176,-0.0335693,-0.0427246,-0.0457764,-0.0244141,-0.0213623
0.0036,-0.0366211,-0.0213623,-0.012207,-0.0396729,-0.0366211,-0.0335693,-0.0305176,-0.0213623,-0.0152588,-0.0152588,-0.0518799,-0.0335693,-0.0183105,-0.0305176,-0.00915527,-0.0366211,-0.0427246,-0.0488281,-0.0274658,-0.00915527
0.00365,-0.0396729,-0.0152588,-0.00610352,-0.0305176,-0.0335693,-0.0244141,-0.0244141,-0.0274658,-0.0396729,-0.0183105,-0.0244141,-0.0427246,-0.0213623,-0.0274658,-0.0305176,-0.0457764,-0.0427246,-0.0518799,-0.0274658,-0.0244141
0.0037,-0.0274658,-0.0274658,-0.00610352,-0.0427246,-0.0213623,-0.0305176,-0.0396729,-0.0213623,-0.0244141,-0.0305176,-0.0488281,-0.0335693,-0.0183105,-0.0396729,-0.00915527,-0.0274658,-0.0457764,-0.0396729,-0.0244141,-0.0213623
0.00375,-0.0518799,-0.0244141,-0.0213623,-0.0274658,-0.0335693,-0.0183105,-0.0335693,-0.0274658,-0.0396729,-0.012207,-0.0488281,-0.0488281,-0.0244141,-0.0335693,-0.0152588,-0.0457764,-0.0305176,-0.0549316,-0.0274658,-0.0213623
0.0038,-0.0396729,-0.0213623,-0.012207,-0.0366211,-0.0213623,-0.0335693,-0.0396729,-0.0274658,-0.0335693,-0.0427246,-0.0488281,-0.0244141,-0.0427246,-0.0305176,-0.0183105,-0.0244141,-0.0274658,-0.0396729,-0.0274658,-0.0244141
0.00385,-0.0396729,-0.0244141,-0.0335693,-0.0366211,-0.0366211,-0.0244141,-0.0183105,-0.0396729,-0.0244141,-0.0274658,-0.0427246,-0.0305176,-0.0335693,-0.0335693,-0.0152588,-0.0305176,-0.0488281,-0.0305176,-0.0396729,-0.012207
0.0039,-0.0244141,-0.0152588,-0.0183105,-0.0396729,-0.0274658,-0.0427246,-0.0396729,-0.0305176,-0.0396729,-0.0335693,-0.0244141,-0.0274658,-0.0396729,-0.0335693,-0.0244141,-0.0274658,-0.0366211,-0.0152588,-0.0274658,-0.0244141
0.00395,-0.0305176,-0.0213623,-0.0274658,-0.0518799,-0.0274658,-0.0305176,-0.0183105,-0.0335693,-0.0305176,-0.0244141,-0.0305176,-0.0457764,-0.0244141,-0.0427246,-0.0152588,-0.0274658,-0.0427246,-0.0274658,-0.0335693,-0.0183105
0.004,-0.0274658,-0.0244141,-0.0335693,-0.0396729,-0.0335693,-0.0274658,-0.00915527,-0.0366211,-0.0518799,-0.0305176,-0.0183105,-0.0457764,-0.0244141,-0.0244141,-0.0244141,-0.0335693,-0.0457764,-0.0366211,-0.0274658,-0.0305176
0.00405,-0.0213623,-0.0427246,-0.0305176,-0.0457764,-0.0244141,-0.0274658,-0.0183105,-0.0274658,-0.0427246,-0.0366211,-0.0457764,-0.0457764,-0.0152588,-0.0427246,-0.0152588,-0.0213623,-0.0427246,-0.0305176,-0.0335693,-0.0244141
0.0041,-0.0396729,-0.0274658,-0.0427246,-0.0335693,-0.0427246,-0.0244141,-0.0213623,-0.0427246,-0.0457764,-0.0213623,-0.0335693,-0.0549316,-0.0213623,-0.0274658,-0.0213623,-0.0335693,-0.0427246,-0.0457764,-0.012207,-0.0244141
0.00415,-0.0244141,-0.0396729,-0.0183105,-0.0579834,-0.0274658,-0.0427246,-0.0274658,-0.0274658,-0.0305176,-0.0366211,-0.0366211,-0.0396729,-0.0305176,-0.0244141,-0.0244141,-0.0213623,-0.0366211,-0.0213623,-0.0244141,-0.0366211
0.0042,-0.0366211,-0.0335693,-0.0366211,-0.0427246,-0.0427246,-0.0305176,-0.00305176,-0.0335693,-0.0335693,-0.0213623,-0.0335693,-0.0427246,-0.0183105,-0.0244141,-0.0183105,-0.0274658,-0.0579834,-0.0274658,-0.0366211,-0.0274658
0.00425,-0.0213623,-0.0274658,-0.0152588,-0.0366211,-0.0305176,-0.0427246,-0.0244141,-0.0274658,-0.0274658,-0.0366211,-0.0244141,-0.0335693,-0.0274658,-0.0213623,-0.0396729,-0.0213623,-0.0335693,-0.0213623,-0.0152588,-0.0335693
0.0043,-0.0305176,-0.0274658,-0.0274658,-0.0457764,-0.0396729,-0.0335693,-0.0213623,-0.0488281,-0.0213623,-0.0274658,-0.0366211,-0.0457764,-0.0152588,-0.0335693,-0.012207,-0.0244141,-0.0457764,-0.0335693,-0.0244141,-0.0152588
0.00435,-0.0274658,-0.0335693,-0.0213623,-0.0366211,-0.0305176,-0.0366211,-0.0213623,-0.0396729,-0.0305176,-0.0396729,-0.0305176,-0.0427246,-0.0335693,-0.0152588,-0.0366211,-0.0274658,-0.0274658,-0.0396729,-0.0152588,-0.0274658
0.0044,-0.0213623,-0.0427246,-0.0213623,-0.0396729,-0.0366211,-0.0396729,-0.0274658,-0.0396729,-0.0274658,-0.0366211,-0.0366211,-0.0335693,-0.0152588,-0.0183105,-0.0213623,-0.0244141,-0.0213623,-0.0305176,-0.0366211,-0.0244141
0.00445,-0.0396729,-0.0213623,-0.0213623,-0.0305176,-0.0457764,-0.0274658,-0.0244141,-0.0396729,-0.0335693,-0.0213623,-0.0244141,-0.0457764,-0.0244141,-0.0183105,-0.0335693,-0.0305176,-0.0396729,-0.0457764,-0.0366211,-0.0213623
0.0045,-0.0335693,-0.0244141,-0.00915527,-0.0366211,-0.0305176,-0.0457764,-0.0335693,-0.0213623,-0.012207,-0.0396729,-0.0335693,-0.0244141,-0.0274658,-0.0213623,-0.0366211,-0.0183105,-0.0244141,-0.0396729,-0.0274658,-0.0213623
0.00455,-0.0427246,-0.0183105,-0.0274658,-0.0213623,-0.0366211,-0.0335693,-0.00915527,-0.0457764,-0.0244141,-0.0213623,-0.0274658,-0.0427246,-0.0244141,-0.0244141,-0.0335693,-0.0427246,-0.0427246,-0.0518799,-0.0366211,-0.0274658
0.0046,-0.0366211,-0.00915527,-0.012207,-0.0305176,-0.0335693,-0.0488281,-0.0305176,-0.0335693,-0.0183105,-0.0305176,-0.0274658,-0.0366211,-0.0305176,-0.00610352,-0.0396729,-0.0335693,-0.0244141,-0.0366211,-0.0305176,-0.0274658
0.00465,-0.0488281,-0.0183105,-0.0244141,-0.0335693,-0.0488281,-0.0305176,-0.0152588,-0.0488281,-0.0213623,-0.012207,-0.0396729,-0.0366211,-0.0183105,-0.0183105,-0.0305176,-0.0274658,-0.0366211,-0.0457764,-0.0488281,-0.012207
0.0047,-0.0366211,-0.012207,-0.012207,-0.012207,-0.0396729,-0.0335693,-0.0244141,-0.0396729,-0.0274658,-0.0274658,-0.0396729,-0.0274658,-0.0366211,-0.012207,-0.0335693,-0.0274658,-0.0305176,-0.0396729,-0.0244141,-0.0366211
0.00475,-0.0244141,-0.0305176,-0.0152588,-0.0366211,-0.0457764,-0.0396729,-0.0274658,-0.0274658,-0.0244141,-0.0244141,-0.0579834,-0.0305176,-0.0305176,-0.0244141,-0.0183105,-0.0244141,-0.0488281,-0.0396729,-0.0427246,-0.0213623
